"V1" "V2" "V3" "V4"
"29" 0.476689342930285 0.240032083982266 -10.4865483672006 -21.0790728660994
"30" 0.555119623240542 0.224526230710149 -10.1413369081198 -21.2698078992809
"31" 0.983137568665655 0.220201134351931 -10.1046419932339 -21.4166514547614
"32" 0.803392162520404 0.186098735523064 -10.7303609820274 -23.3649346272063
"33" 0.122851501022567 0.144497142310369 -6.91567690402716 -20.7844378646935
"34" 0.238463542504996 0.0717814582449741 -5.52336194252909 -21.1058816169634
"35" 0.844880876704796 0.292791555043688 -5.05891483397162 -22.2043097376344
"36" 0.927761845890159 0.116287647065237 -2.73721938442875 -20.6797541481806
"37" 0.925510853210106 0.100568085175166 -3.87366587286422 -22.327403559741
"38" 0.841008299218891 0.230508890338887 -4.4088058105199 -23.3844357724344
"39" 0.67914115260335 0.281568611197178 -5.14656446351473 -22.7812869800093
"40" 0.62353485987309 0.155522416376684 -5.16716429612497 -24.1857427371659
"41" 0.905372318218248 0.238351349936174 -2.78472773792481 -21.8578518279423
"42" 0.18117494158073 0.0550454124585464 -3.0188689256491 -21.6348573244121
"43" 0.918480221963194 0.206365831168551 -3.84120686591046 -20.9739829218661
"44" 0.202942591312125 0.113838584649199 -5.21028993650199 -19.7060237501831
"45" 0.491351710007071 0.229592506513414 -4.10330508978707 -17.5204674009727
"46" 0.646047226773932 0.138041992580592 -2.62382152829381 -17.795776904558
"47" 0.60641988348718 0.191328670518394 -6.22734194411926 -15.5480520824731
"48" 0.792452751019693 0.138741315549202 -3.17207640955847 -14.565008332985
"49" 0.91611833829822 0.115105663279017 -2.54540743960743 -15.9437622730743
"50" 0.521225330258639 0.182485190998614 -3.08244561914099 -18.105121027158
"51" 0.775066253232024 0.209962620936195 -3.54337747879093 -18.1709010522533
"52" 0.812237774124913 0.283365472058501 -3.45978108135525 -15.6428608132341
"53" 0.823016206978395 0.221216332831503 -4.30204642466296 -15.7125169446572
"54" 0.759522139935017 0.24919153288623 -2.41070322169517 -17.0813579882759
"55" 0.498515187694005 0.14035513359912 -3.43938298915247 -18.6236050841391
"56" 0.80009631898707 0.318392741316686 -4.55453433673798 -20.6208773225715
"57" 0.780080984441884 0.367967865888519 -4.52103654540946 -22.4381891754496
"58" 0.792085303884772 0.154915023626056 -3.48437660641849 -21.1700971230816
"59" 0.785994186194845 0.140184799158595 -3.45220781137066 -20.3303007663272
"60" 0.619399894826953 0.0961675682606098 -3.259504590651 -19.0473801535142
"61" 0.659928431396626 0.21741222839723 -3.14079529276057 -20.9797893478419
"62" 0.791637653705013 0.208438191802175 -3.69923539527454 -20.9274475037748
"63" 0.232597320723717 0.0843401045505818 -2.52649086831617 -21.3020934485279
"64" 0.7100926829161 0.159542340102857 -4.12518178561835 -21.2330146728391
"65" 0.31127731564243 0.150531683082866 -4.16984049938192 -20.5717335732815
"66" 0.761099253022121 0.188962638080713 -2.3412502434487 -20.0315686543299
"67" 0.681381662669067 0.383367784296034 -3.08102395692536 -18.0097131198437
"68" 0.419574387519919 0.104483325386804 -2.31294926224049 -17.5113608023245
"69" 0.798216234497257 0.260843427563309 -5.59074535240477 -18.2635514252642
"70" 0.813644565124994 0.179449954647818 -6.23140860343589 -15.70371383793
"71" 0.906305739638803 0.174542606299181 -7.77936804969421 -17.9060054251956
"72" 0.323397224160967 0.22615267840043 -4.97406767037868 -17.9047543150944
"73" 0.877593249242169 0.276264451907113 -3.5134062798314 -18.4283554883643
"74" 0.833708692210535 0.238762108233893 -2.44436417024668 -19.3341742505001
"75" 0.505067327560937 0.269665461733265 -2.48559758565834 -18.6002028598242
"76" 0.924767430924757 0.276598379841473 -3.49838366060506 -19.8826180703052
"77" 0.112676726244694 0.143818501650987 -3.71390012714059 -18.9423206615398
"78" 0.905725502761761 0.252632777960469 -4.52161350071467 -19.2515402238763
"79" 0.859254464295354 0.0916451984818489 -3.86366677987791 -20.4897676964504
"80" 0.927364418812255 0.229125467565137 -3.07291636135411 -22.4189505771748
"81" 0.741656378228247 0.139443262386412 -2.69388614127711 -22.8138238471418
"82" 0.870523632656638 0.236002003109909 -5.1789354257963 -21.5124567242158
"83" 0.852606432854296 0.232171546417442 -5.22320166892981 -20.5883171244208
"84" 0.835508083562164 0.169215594552603 -2.51087670008714 -22.2568070877019
"85" 0.97823881314974 0.223027908569172 -2.71212155276677 -23.5990767521985
"86" 0.70254257495043 0.177235339562197 -4.86241879856658 -24.3494783790531
"87" 0.96158315913907 0.272369439392854 -3.20587567999481 -23.8590077352476
"88" 0.864367026023573 0.185817364882358 -3.25245597475164 -25.2001441482064
"89" 0.865545023580943 0.278124407442869 -5.64545558617697 -26.7872488741143
"90" 0.514664585497929 0.148865974529778 -5.50666297198658 -24.1882889896067
"91" 0.965179392068012 0.2036919492837 -5.06716643194959 -24.6581748274083
"92" 0.92231116086014 0.12350427332495 -4.51487145641543 -24.9405318153058
"93" 0.960550722940263 0.193949459418857 -6.11890992412821 -25.7504677207849
"94" 0.883237575062434 0.126552081168864 -4.24647897300774 -24.4987420173138
"95" 0.842398378921162 0.236113432428945 -4.14146554019286 -25.6703581556005
"96" 0.717293558969754 0.303786689410186 -2.93452152975861 -28.5168158275834
"97" 0.981816193942822 0.239480808032965 -2.64002154672097 -30.7792856950417
"98" 0.338567701339686 0.0235405262641721 -2.87203352284974 -29.8273436904534
"99" 0.898625778105502 0.22691602026568 -2.84046105990534 -30.4494206958695
"100" 0.443911537697786 0.189203047655268 -3.33279647617818 -31.8458387993132
"101" 0.915720492590849 0.198058348991164 -3.46895620105177 -32.9966339021519
"102" 0.674868537613854 0.142470602853662 -3.98648567861108 -34.6775946377014
"103" 0.880556762313331 0.131309772850717 -3.50283638706892 -32.5321274822932
"104" 0.948156160254452 0.17957464071145 -4.99283973240449 -30.5996754971284
"105" 0.0521408583090816 0.107493183072044 -2.54155406186298 -30.4574518430129
"106" 0.894900006113701 0.228703058627606 -3.81979428616633 -29.1808304514939
"107" 0.0145206010533184 0.100189050981417 -2.77884118650049 -29.4453579433132
"108" 0.927005611530808 0.183691753480981 -3.72967425432386 -27.7403164034984
"109" 0.753954987487508 0.229995377728544 -3.85588083278544 -30.0781611440318
"110" 0.763957715724841 0.260191346438747 -2.78961934277896 -32.8371036847833
"111" 0.554654387220864 0.228499081608107 -2.60026217234992 -30.6617835489807
"112" 0.967898301897509 0.195827046461496 -2.5875364650338 -32.1604973783303
"113" 0.862650727564351 0.295453709663365 -3.11813041736132 -33.1760780131888
"114" 0.990307383389449 0.157873493947513 -3.75672628566707 -31.88351381427
"115" 0.835285456493097 0.120447464413176 -6.17473497763214 -30.4234403506592
"116" 0.833215078307597 0.203535155585822 -8.6758645004654 -32.395413816706
"117" 0.79437332623793 0.286523927376384 -7.6834049754808 -31.1721241902938
"118" 0.562533401436822 0.11650467555812 -5.32252866984361 -31.7078442501706
"119" 0.712678912150641 0.218087209712569 -4.84125909134401 -32.0990338432223
"120" 0.478443890709495 0.113254899795952 -5.96988856290689 -31.7085239752141
"121" 0.683571275214803 0.29805290945036 -6.58514435758632 -31.943769444112
"122" 0.386104549370539 0.203614912596748 -8.12206561953248 -30.4977497533158
"123" 0.886879443558138 0.0505307328539892 -4.35252788506456 -31.6560206356395
"124" 0.720291599393863 0.075799128546202 -4.3800613599318 -31.8326231926453
"125" 0.448646139540521 0.231479578204957 -5.73863512606055 -31.2833774152181
"126" 0.747407998562901 0.212028998185702 -5.61714690295647 -31.2950528818265
"127" 0.310725285634763 0.251466067129222 -2.71788715253407 -33.5965767086332
"128" 0.414950671488864 0.137311368465105 -4.50789356943722 -33.4822476072421
"129" 0.998461474423226 0.219311674651176 -4.00729510290049 -32.0074745034678
"130" 0.779227260869154 0.323983294477032 -5.42812733419093 -32.3156723846617
"131" 0.995353061849744 0.105385851182112 -7.51642590314806 -33.0882783467469
"132" 0.607294467231796 0.233893046360568 -7.25607736583722 -33.5916624837241
"133" 0.276029899957433 0.12800319516327 -8.28628741792954 -33.6094499729243
"134" 0.99959890462062 0.185774842622169 -9.41534523137535 -36.6896437402223
"135" 0.66546379487151 0.179026805045171 -11.3222342009246 -36.8687646855039
"136" 0.894808508190021 0.284372853441466 -10.9318866682439 -35.658007758899
"137" 0.951795565935232 0.112902953792078 -12.202273662141 -36.6856934193015
"138" 0.679331972782106 0.232370970290016 -14.8516094896914 -37.4545065586324
"139" 0.436626934492548 0.169482943454223 -14.4573258425428 -38.6719531265026
"140" 0.556467587833091 0.215980591513702 -14.8310244794712 -39.3465321092223
"141" 0.783552251863372 0.156827502462654 -14.2931796112874 -37.1492710678026
"142" 0.828292552039374 0.247114575431848 -11.0709852787995 -36.233168135199
"143" 0.787447272142561 0.123508100162907 -12.1774139698188 -36.2476858007264
"144" 0.904706260249882 0.200167743771581 -12.6235150910988 -37.4511194725631
"145" 0.940312385543579 0.170640777424214 -13.5792155877809 -38.1611066857388
"146" 0.884359246823666 0.212092809597106 -13.9749145735092 -36.2301606393207
"147" 0.916968944813858 0.171136573206229 -13.3066640281078 -33.8491710285578
"148" 0.943724281838055 0.146722746097058 -14.8114886647792 -33.0175312363625
"149" 0.86286239850155 0.274784455428565 -13.0430191223032 -31.7008756587766
"150" 0.89911780584436 0.238865232864687 -12.9913297906625 -31.1061189585096
"151" 0.640089187254856 0.178885037931879 -10.5800331067988 -34.5545920898198
"152" 0.413543315784244 0.184108527525057 -13.0672210111834 -36.0998932229286
"153" 0.924507611431524 0.216012606315391 -12.9130211218302 -36.266088761571
"154" 0.509138411325788 0.140312603401792 -13.7062669867054 -35.8723515721593
"155" 0.726706856486688 0.130154466686593 -13.7588632104957 -33.2401651958143
"156" 0.87186209408374 0.155059318294991 -17.0537113821844 -33.2402362992761
"157" 0.225834938896896 0.17922208483444 -17.1340440043364 -34.223910186144
"158" 0.847127898773275 0.193035763645553 -14.7734135742029 -34.635772571907
"159" 0.981561201971702 0.277290952197866 -13.6024938408094 -33.4480664103566
"160" 0.534477630517826 0.197880344693335 -15.7850444975445 -33.6484098892166
"161" 0.714201747852919 0.236808762464783 -13.9695608601925 -32.2507151295482
"162" 0.827868639416947 0.186794189154998 -11.1721462613077 -35.2089172409066
"163" 0.654434266329718 0.225974698330674 -11.1426962749891 -35.3412205279252
"164" 0.780709742286464 0.151563353627802 -10.0838367735284 -35.8957764537799
"165" 0.474578993200369 0.212997906436431 -10.4885893901279 -34.9789181044325
"166" 0.841814787138641 0.257708751002824 -10.4970010114129 -34.7366343541095
"167" 0.763790193079228 0.181973941472196 -9.61287804766194 -34.6268427064694
"168" 0.736731609884965 0.314586657582308 -11.6807513074415 -34.2425233275521
"169" 0.843520119321559 0.277892639192086 -10.2305779336137 -34.2153287257643
"170" 0.815851764546616 0.209700895612058 -9.31015868584583 -35.210858500472
"171" 0.915592737500927 0.154960276371038 -7.95713781382353 -34.8553853212762
"172" 0.794682707072131 0.166695528544072 -6.36314803633609 -34.2482675525236
"173" 0.694565963903972 0.25488202805176 -6.22900047635362 -33.5592583436036
"174" 0.590400738066042 0.0977900828861828 -6.99912468969849 -33.4100177898234
"175" 0.885516681911593 0.0629791583660077 -4.84416859489327 -33.0515595857575
"176" 0.95362720340469 0.209310740841678 -3.14138658349455 -31.6496301196334
"177" 0.986501615132061 0.332016760685271 -2.59023557433684 -31.9678233329359
"178" 0.899638725363394 0.176752515401532 -2.55241611248551 -29.3869305432568
"179" 0.758106170011287 0.186327027863428 -4.70113039520761 -29.096782926572
"180" 0.679757905047739 0.152811033007236 -3.24282095114841 -31.1458976734435
"181" 0.802212077899888 0.227465717839235 -2.72357722866743 -30.0943044963878
"182" 0.899143898880053 0.230223857432714 -2.58118085032941 -29.6019082622843
"183" 0.922096633225509 0.24543842326839 -3.07628734162603 -29.7446659844745
"184" 0.948350504130269 0.278850838014653 -3.24855293605682 -29.7380600378474
"185" 0.948877093037035 0.121076125810516 -2.96625184236518 -30.2712245664442
"186" 0.677225926085553 0.239077414209974 -2.77830713081593 -28.6995542577094
"187" 0.740196176707123 0.255183845128011 -3.36357111386373 -29.7197480299116
"188" 0.427193185732045 0.201359701803798 -3.68415615365577 -29.1189836928813
"189" 0.543185173152453 0.283058158806569 -3.20681475502519 -31.2260877180045
"190" 0.930432335612642 0.201949049596572 -3.47624553912273 -32.7906936527932
"191" 0.778153487538104 0.274373632572078 -2.68556228265664 -32.8701711800627
"192" 0.269458919100352 0.152118924900041 -2.6460861447112 -33.6184507723856
"193" 0.770962093951892 0.243340015710366 -3.80810838527361 -34.0622357259924
"194" 0.487515388814799 0.23699366258188 -6.69390441640957 -32.6653721630941
"195" 0.701075161624351 0.208367763923769 -5.54750256677674 -32.0888535628045
"196" 0.55451250540474 0.16106693453874 -6.77359890343833 -33.1479545871031
"197" 0.7016474102623 0.152302260109417 -7.18456155347564 -33.7320305970876
"198" 0.510262619853892 0.150659023876943 -6.91216595547475 -35.8504214234993
"199" 0.68860526562711 0.245841079981332 -3.87146617797243 -35.6130489674962
"200" 0.377623616468397 0.340015378654158 -4.32382883509377 -35.9519221118808
"201" 0.369124897472864 0.185210948652015 -3.21181958884251 -39.0403498549314
"202" 0.99345736452964 0.162071758485872 -3.3058710430015 -40.5031697980428
"203" 0.234898369294108 0.0917496053851612 -2.45091120602014 -43.1772953137546
"204" 0.0850626486326994 6.35181663422718e-05 -3.94669456089989 -44.5752741755395
"205" 0.634902585413078 0.174909289989984 -4.66241165824485 -44.7864452676389
"206" 0.564325722661225 0.188719274396846 -3.54321780433142 -39.4207365501864
"207" 0.516594005937712 0.123687805839587 -2.7457597667326 -41.0410073624018
"208" 0.912721267196178 0.169072927143986 -2.72360645332147 -39.5757869229608
"209" 0.529618907635039 0.133284494991358 -3.78387425055888 -42.5014330738447
"210" 0.811537853831321 0.197502487960365 -5.95194401535422 -41.6233796635275
"211" 0.885328845835462 0.229787772340754 -4.35163670849893 -43.7299172687683
"212" 0.972726909523744 0.152183393990018 -4.36690592878148 -44.9979223650975
"213" 0.741455087744448 0.0215773765551923 -3.95672513252519 -45.0895026011193
"214" 0.936031750740088 0.148716994977174 -3.67153401924477 -46.7376856165641
"215" 0.934813414887378 0.263665829923707 -2.46449370173597 -46.9073782237892
"216" 0.722618776808935 0.200624963750441 -2.81836715229434 -45.2446846776269
"217" 0.449968058298357 0.22856402164738 -3.670541823033 -47.2786549154668
"218" 0.841231716800435 0.245947515016097 -2.82448468447647 -48.4898524097272
"219" 0.936313482564149 0.20786027734055 -3.67514472157866 -46.8521395244045
"220" 0.692005796115709 0.292027554697253 -3.76253681265232 -47.7181771735787
"221" 0.766503530026396 0.266997182049434 -3.49694903174025 -47.5464287584142
"222" 0.887362205053791 0.277915045634456 -2.91195763612451 -46.8682574334952
"223" 0.51090501695463 0.129125543305446 -2.55211775846088 -47.6212980682442
"224" 0.789010952078424 0.226528251023467 -2.84199158402972 -48.8888198371195
"225" 0.735002488832096 0.213918314090763 -2.77186994453437 -47.3204147520396
"226" 0.646569430627146 0.0509634751076877 -4.40506058721318 -45.852721318356
"227" 0.859908806212846 0.145750117755674 -2.92192033222634 -44.3491925393947
"228" 0.646623093756625 0.166194792941748 -4.35810499491571 -43.8374171809595
"229" 0.497183908460118 0.241937677639222 -3.02266163242203 -47.8034320343824
"230" 0.797286708215999 0.313401428608797 -2.83566218984033 -46.293831922567
"231" 0.755425920797953 0.127575720855915 -4.34566347557988 -47.0845280653614
"232" 0.734016034599258 0.332925412484911 -3.73460672724914 -46.5841430252036
"233" 0.567879717394674 0.253691222701498 -5.63824912392083 -48.3919265623232
"234" 0.103074766443541 0.16668482836143 -6.07593400126851 -46.2772657750544
"235" 0.460015595264643 0.14097096196677 -4.89007477375158 -49.2797550269268
"236" 0.366989803136637 0.136015248553314 -2.99140836120458 -50.7881989638365
"237" 0.361422690233661 0.193782924719414 -2.65833280782597 -52.8250895762991
"238" 0.69631618649143 0.147659171659801 -3.93946592461584 -53.1041951693941
"239" 0.39497400270167 0.206969126167207 -4.42493091633937 -55.0274422988629
"240" 0.997866786218321 0.21518968830764 -3.95457334003081 -53.1589859663343
"241" 0.582242085356807 0.17539582819052 -4.24065856954801 -54.6436190584611
"242" 0.903892421767249 0.2020669659694 -3.19156511515526 -55.9439598856849
"243" 0.562987034679813 0.104056131171948 -2.89029157227391 -55.5568841083692
"244" 0.959985001247057 0.173228148218789 -3.72767656215597 -55.5005519248137
"245" 0.63669491588185 0.138995322954669 -3.30178629720451 -55.0905482898685
"246" 0.803045253899692 0.067986615183962 -3.35767838342114 -53.1212314459299
"247" 0.0591948773801214 0.117133283627771 -6.02045020322734 -53.0821758693297
"248" 0.573678539763294 0.149607329855401 -5.00708767996836 -51.7328365270713
"249" 0.909610681321186 0.102670991607824 -4.78060226804048 -50.7246470176105
"250" 0.61897738669158 0.0797929599067332 -5.6608471945041 -52.325734509022
"251" 0.96492877898586 0.19363387177448 -3.19591930722742 -51.5937765082412
"252" 0.467267097264063 0.208364000944647 -3.22283999323319 -53.0698851826597
"253" 0.86862779777128 0.276363888504108 -3.14390036697745 -53.3810112054677
"254" 0.698533463729711 0.194191151477069 -3.14532597681431 -53.3969085922286
"255" 0.618249265166652 0.23410480874029 -2.85830610628736 -52.0500618948834
"256" 0.45137323635795 0.247535121590833 -4.51129489508178 -53.069647174145
"257" 0.538410242280563 0.23552361419916 -3.67946955519608 -53.8879792579963
"258" 0.850324510114662 0.164659282531715 -3.55039935148269 -53.2114845689312
"259" 0.88831610170294 0.29655835839537 -2.95770040938134 -52.8627490548374
"260" 0.955827638099374 0.170060168522903 -4.18602899235692 -56.5246161725404
"261" 0.704810415306953 0.341249311642846 -3.21101568413622 -53.8710047224743
"262" 0.59584078943968 0.163055245422146 -3.29297319697359 -53.2092891953366
"263" 0.273379357031483 0.160218016749266 -2.53686141368642 -53.2891080034858
"264" 0.944021923231838 0.293590150041376 -3.02148573702907 -54.1452770320406
"265" 0.65160422524585 0.180270839564057 -3.23631754731795 -53.9409473817812
"266" 0.608703509908401 0.111563196661484 -3.52956464588608 -53.8014075997029
"267" 0.653071383050548 0.146751077576254 -2.64190878274761 -54.2734138985715
"268" 0.828471593527523 0.219331960059654 -3.88256353816878 -53.0520827344471
"269" 0.770351813365199 0.383954170040613 -3.0891584260527 -48.0417535100516
"270" 0.251029516081155 0.158546948415988 -3.64517308184969 -49.4455899723161
"271" 0.99594809694531 0.223146965768602 -4.20847122125963 -48.9701049497869
"272" 0.769111495921013 0.152377841593569 -2.82328072501875 -47.979601309364
"273" 0.783243812599772 0.209390988796287 -3.36658930822704 -48.1447885787819
"274" 0.570971163787799 0.150625077328176 -2.88918619458574 -50.1220468201442
"275" 0.578162694531666 0.170595337085601 -3.62627229992575 -50.9607764812236
"276" 0.543211692648742 0.253103980562151 -2.68369006344249 -51.4445182618181
"277" 0.901833503827124 0.215615885587867 -2.99319453931256 -51.06699678811
"278" 0.983335750001918 0.172740341232722 -3.60208127502174 -51.655833687732
"279" 0.218619167297567 0.14071671086669 -2.64222374432796 -51.8417996520048
"280" 0.871961616180114 0.227591454428577 -3.43297073536668 -50.343836187578
"281" 0.844013105793699 0.197725092133592 -2.94381088840991 -52.2467763310265
"282" 0.74283896775386 0.176374931764912 -3.18150106923896 -51.4824601836555
"283" 0.9542193001035 0.110804909270304 -3.14684693770362 -52.8119839876002
"284" 0.106307027550655 0.214719646705685 -3.06933950484026 -51.8242756206807
"285" 0.866415431762636 0.266776485125111 -3.74010133215195 -50.7423837920957
"286" 0.568064332219477 0.20704201549279 -3.24860823444034 -50.8974509275339
"287" 0.66659125147593 0.281678798437383 -3.3921652494811 -48.6656244626022
"288" 0.569106853297462 0.176078140462933 -3.52119784733664 -48.2211042074027
"289" 0.200695035972089 0.178996842494263 -4.10725862396408 -49.3060171946581
"290" 0.630598035375131 0.17256653229039 -2.75276867485106 -49.8226742607181
"291" 0.85471936073422 0.355032972938605 -4.30666720406332 -53.8491907738657
"292" 0.378511502190326 0.227147514923858 -2.77450789281129 -50.5677203122739
"293" 0.501208338636423 0.130162341911883 -3.05638900780036 -47.0530591056799
"294" 0.939547319893614 0.141559711512417 -3.3463041915072 -47.2598555654677
"295" 0.418340160589575 0.128894633652721 -2.5938294197993 -48.690679506807
"296" 0.582047260006901 0.317407900139468 -2.88369141955483 -50.3777579145752
"297" 0.902815606732065 0.218795246473958 -3.2148676024193 -50.1762218415627
"298" 0.976913529317141 0.266331947924938 -3.24121074127957 -50.3659522266199
"299" 0.803298565547763 0.17663470314794 -4.57206154465657 -48.4985861322293
"300" 0.898715526032781 0.210331371204634 -6.19325011356162 -47.0684183725877
"301" 0.402075320748713 0.169392708328399 -9.67352958971803 -47.6730537472234
"302" 0.5198497853125 0.219945838787223 -10.2517868182507 -48.2035002299194
"303" 0.815253960619678 0.175432877495602 -12.2037676947537 -48.0881734191268
"304" 0.189306935284163 0.10936935845683 -10.5184761240533 -48.9499245323784
"305" 0.517691866934765 0.0936425548116179 -11.528767317516 -50.3592160699894
"306" 0.864677898091782 0.0835466926968644 -12.7561975977827 -49.5190217201025
"307" 0.77609311425874 0.231711345970506 -9.83305020210411 -49.007702424466
"308" 0.725611128561397 0.0913138624730378 -8.13039807653716 -46.2535764501721
"309" 0.714817617912767 0.142404980132608 -6.20229562235869 -46.6349499296989
"310" 0.866594067444958 0.190524627767431 -5.66578806123013 -47.3452514931458
"311" 0.838257726400302 0.211312476414875 -7.88690655558207 -48.546633440076
"312" 0.644668574914866 0.19509405034643 -8.68073399752854 -48.3368377879169
"313" 0.971964082796302 0.232679793492768 -10.4839678580909 -50.2401036546632
"314" 0.976331158056843 0.219138907171578 -12.5498345642806 -48.7424288864426
"315" 0.508380277836702 0.163374276985506 -11.9356960924454 -49.8910117901963
"316" 0.464095856082113 0.12141553152829 -9.95902981811389 -51.7192046917294
"317" 0.746077631587317 0.22057830083129 -8.21045889123167 -49.741600227906
"318" 0.854946472343745 0.149897396529684 -8.54800944051169 -45.8456699648875
"319" 0.854720473312248 0.080182319503796 -9.44460939942956 -47.1261503617992
"320" 0.752843335264974 0.188074522954037 -8.74122317674947 -45.4909675610735
"321" 0.820150548021669 0.225825618313876 -7.81087361862639 -44.8100047647459
"322" 0.402640796660431 0.194359310106337 -8.72248179465225 -46.3329933393546
"323" 0.797803756811809 0.242680927458568 -8.12135235583264 -45.0286558950089
"324" 0.915274212259863 0.247522724507789 -7.84133347482543 -45.6072878423348
"325" 0.853362414264082 0.215880422800979 -5.83615221378894 -46.6548114463683
"326" 0.790874508413802 0.245095603197489 -6.33824484874185 -46.9927228647534
"327" 0.931562403047559 0.349251345659991 -4.50630309295774 -44.2805622181109
"328" 0.723147470609962 0.214347098501302 -3.53397822812629 -44.7156069451459
"329" 0.541768031746787 0.316302447076935 -3.69955572563981 -42.4479704385721
"330" 0.668271248769655 0.265174014372849 -3.25121209523769 -41.468177839329
"331" 0.192164296293755 0.211941308984134 -3.66660744927854 -44.9272618181252
"332" 0.258000253554161 0.149178907341443 -2.69268458831868 -45.0282472766658
"333" 0.451326777584648 0.185005717471104 -4.25160634058633 -45.0789320779702
"334" 0.863054387572046 0.135188766789653 -2.72522198215492 -44.2283188252845
"335" 0.468177658687295 0.15731930239125 -4.21715701969609 -44.8507960509442
"336" 0.335909894567797 0.170147325056912 -3.06407364988215 -44.8172541827175
"337" 0.896852635781058 0.23604139418272 -2.87944967702876 -44.8746140458207
"338" 0.987064033308358 0.135690105819123 -2.96990337964954 -44.5021079797706
"339" 0.936678730535892 0.196636414445043 -3.1282845266568 -42.9030360993582
"340" 0.987433766697179 0.2439399392088 -2.9173480167747 -42.7852826077159
"341" 0.894812606615604 0.112217389465848 -3.20820864344058 -42.1734366300024
"342" 0.854196411850727 0.209730435663339 -3.42854272397574 -40.7792932458156
"343" 0.708452594084244 0.073616489654657 -2.92524760021999 -40.0517333858008
"344" 0.768906010941972 0.202400810058594 -3.1368498395609 -42.1541672235211
"345" 0.701258295952064 0.220948529472149 -2.55442546180665 -40.4047378101234
"346" 0.865718648407353 0.0671939858093389 -3.14200239533575 -40.694838203378
"347" 0.9447456931316 0.133185544225727 -3.18448674306315 -41.2658458838989
"348" 0.577934529673646 0.25604373683662 -3.04721692582449 -40.6801982642518
"349" 0.487156570498624 0.196843493186325 -3.21106739351795 -41.2919397404606
"350" 0.813180357439426 0.295146660202093 -3.25192217806139 -43.0811624984446
"351" 0.645890268921298 0.249495755989414 -5.65263709187695 -44.6005464515467
"352" 0.358628615413198 0.18033252709836 -8.09975620026828 -43.945948580898
"353" 0.518710816355039 0.0982487540773108 -3.61582682880645 -43.6794834369727
"354" 0.932934243048888 0.348214565889979 -4.128156002732 -44.1218382840445
"355" 0.639083777526257 0.194772486649565 -4.32918630844304 -44.6899296811157
"356" 0.637931542032876 0.17374340775584 -3.44333367518839 -46.0429117607388
"357" 0.866812381424693 0.309473883136524 -2.49534514032732 -48.3103236513215
"358" 0.307141252958364 0.246867326465342 -2.61583673090679 -50.2823174915637
"359" 0.563020926705503 0.253957702877796 -3.07884016969247 -50.7912140252377
"360" 0.850294251520069 0.165226529860122 -2.85349059983791 -49.551488229038
"361" 0.973973613540055 0.211654564624565 -3.90290638642611 -48.3239868525653
"362" 0.830265938152243 0.186145388225091 -5.71910411441098 -50.2408527703036
"363" 0.811695653184325 0.136841196326919 -4.24939796438445 -47.4753076524782
"364" 0.830118586710419 0.323699730537195 -2.97272954902573 -47.9985096172978
"365" 0.21622645051315 0.194274477028034 -3.9224292131554 -44.7254343670978
"366" 0.420202317044884 0.141581498224267 -3.56849502021497 -45.7402572644925
"367" 0.76851291958907 0.159489664188275 -3.52599516714215 -46.4673720768014
